system_time,timestamp,raw_adc,voltage,smoothed,baseline_diff,signal_strength
2025-07-04T09:53:41.008805,27300,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:41.105881,27400,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:41.202687,27500,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:41.302019,27600,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:41.401756,27700,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:41.502694,27800,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:41.602700,27900,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:41.702670,28000,39,0.191,39.9,2.31,2.31
2025-07-04T09:53:41.801821,28100,40,0.196,39.9,2.31,2.31
2025-07-04T09:53:41.916693,28200,40,0.196,39.9,2.31,2.31
2025-07-04T09:53:42.442437,28300,40,0.196,39.9,2.31,2.31
2025-07-04T09:53:43.014608,28400,40,0.196,39.9,2.31,2.31
2025-07-04T09:53:43.523342,28500,40,0.196,39.9,2.31,2.31
2025-07-04T09:53:44.084769,28600,40,0.196,39.9,2.31,2.31
2025-07-04T09:53:44.718530,28700,40,0.196,39.9,2.31,2.31
2025-07-04T09:53:45.235692,28800,40,0.196,39.9,2.31,2.31
2025-07-04T09:53:45.863157,28900,40,0.196,39.9,2.31,2.31
2025-07-04T09:53:46.519777,29000,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:47.204249,29100,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:47.835104,29200,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:48.537995,29300,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:49.211614,29400,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:49.876768,29500,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:50.433800,29600,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:51.030380,29700,41,0.2,40.1,2.51,2.51
2025-07-04T09:53:51.576025,29800,40,0.196,40.1,2.51,2.51
2025-07-04T09:53:52.130575,29900,40,0.196,40.1,2.51,2.51
2025-07-04T09:53:52.811834,30000,40,0.196,40.1,2.51,2.51
2025-07-04T09:53:53.795984,30100,40,0.196,40.1,2.51,2.51
2025-07-04T09:53:54.501577,30200,40,0.196,40.1,2.51,2.51
2025-07-04T09:53:55.134860,30300,40,0.196,40.1,2.51,2.51
2025-07-04T09:53:55.708952,30400,40,0.196,40.1,2.51,2.51
2025-07-04T09:53:56.260000,30500,40,0.196,40.1,2.51,2.51
2025-07-04T09:53:56.849214,30600,40,0.196,40.1,2.51,2.51
2025-07-04T09:53:57.355264,30700,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:57.952274,30800,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:58.441180,30900,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:58.916349,31000,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:59.395666,31100,40,0.196,40.0,2.41,2.41
2025-07-04T09:53:59.867649,31200,40,0.196,40.0,2.41,2.41
2025-07-04T09:54:00.386863,31300,40,0.196,40.0,2.41,2.41
2025-07-04T09:54:00.978476,31400,40,0.196,40.0,2.41,2.41
2025-07-04T09:54:01.480913,31500,40,0.196,40.0,2.41,2.41
2025-07-04T09:54:02.001128,31600,40,0.196,40.0,2.41,2.41
2025-07-04T09:54:02.498623,31700,40,0.196,40.0,2.41,2.41
2025-07-04T09:54:03.010308,31800,40,0.196,40.0,2.41,2.41
2025-07-04T09:54:03.480211,31900,40,0.196,40.0,2.41,2.41
2025-07-04T09:54:03.966779,32000,41,0.2,40.1,2.51,2.51
2025-07-04T09:54:04.466322,32100,40,0.196,40.1,2.51,2.51
2025-07-04T09:54:04.948959,32200,40,0.196,40.1,2.51,2.51
2025-07-04T09:54:05.437328,32300,40,0.196,40.1,2.51,2.51
2025-07-04T09:54:05.915176,32400,40,0.196,40.1,2.51,2.51
2025-07-04T09:54:06.434203,32500,41,0.2,40.2,2.61,2.61
2025-07-04T09:54:06.925577,32600,40,0.196,40.2,2.61,2.61
2025-07-04T09:54:07.422939,32700,40,0.196,40.2,2.61,2.61
2025-07-04T09:54:08.074707,32800,40,0.196,40.2,2.61,2.61
2025-07-04T09:54:08.634444,32900,40,0.196,40.2,2.61,2.61
2025-07-04T09:54:09.147796,33000,40,0.196,40.1,2.51,2.51
2025-07-04T09:54:09.701293,33100,40,0.196,40.1,2.51,2.51
2025-07-04T09:54:10.228616,33200,40,0.196,40.1,2.51,2.51
2025-07-04T09:54:10.779055,33300,40,0.196,40.1,2.51,2.51
2025-07-04T09:54:11.319411,33400,40,0.196,40.1,2.51,2.51
2025-07-04T09:54:11.838181,33500,40,0.196,40.0,2.41,2.41
2025-07-04T09:54:12.283865,33600,40,0.196,40.0,2.41,2.41
2025-07-04T09:54:12.762747,33700,40,0.196,40.0,2.41,2.41
2025-07-04T09:54:13.352784,33800,40,0.196,40.0,2.41,2.41
2025-07-04T09:54:13.848654,33900,40,0.196,40.0,2.41,2.41
